title,company,location,min_salary,max_salary,currency,description,source,url,posted_date
Python Data Engineer,DataFlow Labs,"Delhi, India",1032389,1344378,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Data Engineer (Python/Spark),TechOrbit Analytics,"Hyderabad, Telangana, India",671997,877964,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-001,2025-12-04
Associate Junior Data Engineer (SQL/Python) Analyst,InsightWorks,"Bangalore, India",594050,1121542,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Junior Junior Data Engineer (SQL/Python),InsightWorks,"Pune, India",474961,669158,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Lead Data Engineer (Python/Spark),TechOrbit Analytics,"Hyderabad, India",723089,1212540,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Data Engineer (Python/Spark) Developer,TechOrbit Analytics,"Chennai, India",672936,981509,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Python Data Engineer,DataFlow Labs,"Hyderabad, India",731423,1303373,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Junior Data Engineer (SQL/Python) Consultant,InsightWorks,"Delhi, India",503534,1090376,INR,"Entry-level role with Python, SQL, basic ETL Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Associate Data Engineer (Python/Spark) Consultant,TechOrbit Analytics,"Hyderabad, Telangana, India",720181,821297,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Data Engineer (Python/Spark),TechOrbit Analytics,"Hyderabad, India",748513,883471,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-001,2025-12-04
Python Data Engineer,DataFlow Labs,"Delhi, India",1038667,1487809,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Senior Junior Data Engineer (SQL/Python),InsightWorks Technologies,"Hyderabad, India",417574,763529,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Senior Junior Data Engineer (SQL/Python),InsightWorks,"Chennai, India",549666,903580,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Python Data Engineer,DataFlow Labs,"Chennai, India",938034,1734370,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Python Data Engineer,DataFlow Labs,"Bengaluru, Karnataka, India",1031116,1345735,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Associate Python Data Engineer Specialist,DataFlow Labs,"Chennai, India",752692,1478668,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Associate Data Engineer (Python/Spark) Analyst,TechOrbit Analytics,"Pune, India",907990,1613435,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Data Engineer (Python/Spark),TechOrbit Analytics,"Hyderabad, Telangana, India",877086,1172651,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Junior Data Engineer (SQL/Python),InsightWorks,"Remote, India",446966,700892,INR,"Entry-level role with Python, SQL, basic ETL Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Junior Junior Data Engineer (SQL/Python),InsightWorks,"Mumbai, India",589755,1105757,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Data Engineer (Python/Spark),TechOrbit Analytics,"Delhi, India",952145,1743595,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Junior Python Data Engineer Specialist,DataFlow Labs,"Pune, India",1054163,1846087,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Principal Junior Data Engineer (SQL/Python),InsightWorks,"Pune, India",599173,1050884,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Principal Data Engineer (Python/Spark),TechOrbit Analytics,"Remote, India",853969,1633508,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Data Engineer (Python/Spark),TechOrbit Analytics,"Mumbai, India",883198,1475704,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Lead Data Engineer (Python/Spark) Specialist,TechOrbit Analytics Technologies,"Bangalore, India",947397,1625312,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-001,2025-12-04
Junior Data Engineer (Python/Spark),TechOrbit Analytics,"Mumbai, India",859554,1322091,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Lead Junior Data Engineer (SQL/Python),InsightWorks Systems,"Remote, India",428249,665753,INR,"Entry-level role with Python, SQL, basic ETL Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-003,2025-12-02
Senior Python Data Engineer,DataFlow Labs Technologies,"Bengaluru, Karnataka, India",1022945,1461446,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Data Engineer (SQL/Python),InsightWorks,"Chennai, India",495396,837922,INR,"Entry-level role with Python, SQL, basic ETL Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-003,2025-12-02
Python Data Engineer,DataFlow Labs,"Chennai, India",876170,1004610,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Python Data Engineer,DataFlow Labs Solutions,"Hyderabad, India",1044451,1807700,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Data Engineer (SQL/Python),InsightWorks Systems,"Delhi, India",564940,712769,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Data Engineer (Python/Spark),TechOrbit Analytics Solutions,"Hyderabad, India",921017,1557164,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-001,2025-12-04
Senior Junior Data Engineer (SQL/Python) Specialist,InsightWorks,"Bangalore, India",437133,874995,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Data Engineer (Python/Spark) Developer,TechOrbit Analytics,"Mumbai, India",779618,1576933,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-001,2025-12-04
Senior Junior Data Engineer (SQL/Python),InsightWorks,"Bangalore, India",437366,984114,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Junior Python Data Engineer Specialist,DataFlow Labs,"Delhi, India",785310,1489827,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Python Data Engineer Developer,DataFlow Labs,"Chennai, India",861713,1051702,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Data Engineer (Python/Spark),TechOrbit Analytics,"Hyderabad, India",919590,1640176,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Junior Junior Data Engineer (SQL/Python),InsightWorks,"Remote, India",408995,937059,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Principal Junior Data Engineer (SQL/Python),InsightWorks Solutions,"Mumbai, India",547878,1300489,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Senior Data Engineer (Python/Spark),TechOrbit Analytics,"Hyderabad, Telangana, India",655958,1036054,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Python Data Engineer,DataFlow Labs,"Bangalore, India",811024,1374890,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Senior Junior Data Engineer (SQL/Python) Specialist,InsightWorks Technologies,"Pune, India",562049,1249982,INR,"Entry-level role with Python, SQL, basic ETL Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Senior Junior Data Engineer (SQL/Python),InsightWorks,"Delhi, India",491711,739273,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Principal Data Engineer (Python/Spark),TechOrbit Analytics,"Hyderabad, Telangana, India",814133,1568541,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Junior Python Data Engineer,DataFlow Labs,"Bangalore, India",985930,1780290,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Junior Data Engineer (SQL/Python) Analyst,InsightWorks Solutions,"Remote, India",520184,818809,INR,"Entry-level role with Python, SQL, basic ETL Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Data Engineer (Python/Spark),TechOrbit Analytics Solutions,"Delhi, India",814306,1350863,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Junior Junior Data Engineer (SQL/Python) Developer,InsightWorks,"Hyderabad, India",418888,798612,INR,"Entry-level role with Python, SQL, basic ETL Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Associate Junior Data Engineer (SQL/Python),InsightWorks,"Mumbai, India",505574,912320,INR,"Entry-level role with Python, SQL, basic ETL Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Junior Data Engineer (Python/Spark),TechOrbit Analytics Labs,"Remote, India",928360,1577091,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Python Data Engineer Developer,DataFlow Labs,"Mumbai, India",1051500,1333768,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Data Engineer (SQL/Python),InsightWorks,"Pune, India",597917,1287850,INR,"Entry-level role with Python, SQL, basic ETL Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Python Data Engineer Developer,DataFlow Labs,"Bengaluru, Karnataka, India",862381,1351485,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Data Engineer (SQL/Python),InsightWorks,"Chennai, India",420190,971242,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Associate Junior Data Engineer (SQL/Python),InsightWorks,"Pune, India",579330,1271596,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Python Data Engineer Consultant,DataFlow Labs,"Hyderabad, India",969059,1234976,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Python Data Engineer,DataFlow Labs,"Hyderabad, India",801483,979920,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Associate Data Engineer (Python/Spark),TechOrbit Analytics,"Chennai, India",659488,1126687,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Associate Junior Data Engineer (SQL/Python),InsightWorks,"Bangalore, India",563971,931613,INR,"Entry-level role with Python, SQL, basic ETL Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-003,2025-12-02
Data Engineer (Python/Spark),TechOrbit Analytics,"Chennai, India",747383,1273529,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Junior Python Data Engineer Specialist,DataFlow Labs Pvt Ltd,"Bangalore, India",832942,1064307,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Data Engineer (Python/Spark),TechOrbit Analytics,"Hyderabad, Telangana, India",792099,907452,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Lead Junior Data Engineer (SQL/Python),InsightWorks,"Bangalore, India",483977,1176975,INR,"Entry-level role with Python, SQL, basic ETL Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Principal Junior Data Engineer (SQL/Python) Developer,InsightWorks,"Bangalore, India",500114,1237607,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Data Engineer (Python/Spark),TechOrbit Analytics,"Chennai, India",955984,1069781,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Python Data Engineer,DataFlow Labs Systems,"Hyderabad, India",1006616,1482735,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Python Data Engineer,DataFlow Labs Systems,"Pune, India",980943,1144509,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Data Engineer (Python/Spark) Analyst,TechOrbit Analytics,"Hyderabad, Telangana, India",767218,1492986,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Associate Python Data Engineer,DataFlow Labs,"Bengaluru, Karnataka, India",942512,1274986,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Data Engineer (Python/Spark),TechOrbit Analytics,"Chennai, India",676526,1228925,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Associate Python Data Engineer Analyst,DataFlow Labs Systems,"Mumbai, India",886252,1105902,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Lead Junior Data Engineer (SQL/Python),InsightWorks,"Remote, India",478046,764537,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Data Engineer (Python/Spark) Developer,TechOrbit Analytics,"Hyderabad, Telangana, India",733531,1077831,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Junior Data Engineer (SQL/Python) Consultant,InsightWorks,"Bangalore, India",447013,811639,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Junior Junior Data Engineer (SQL/Python) Specialist,InsightWorks Labs,"Delhi, India",546782,1004281,INR,"Entry-level role with Python, SQL, basic ETL Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Principal Python Data Engineer,DataFlow Labs Systems,"Hyderabad, India",976144,1163417,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Lead Data Engineer (Python/Spark),TechOrbit Analytics,"Delhi, India",782805,1310805,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Principal Junior Data Engineer (SQL/Python),InsightWorks,"Remote, India",482719,673029,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Python Data Engineer,DataFlow Labs,"Pune, India",880908,1295642,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Python Data Engineer,DataFlow Labs,"Chennai, India",960667,1154668,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Python Data Engineer,DataFlow Labs,"Bangalore, India",797857,1300168,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Senior Python Data Engineer,DataFlow Labs,"Chennai, India",745808,1358399,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Data Engineer (Python/Spark),TechOrbit Analytics,"Hyderabad, India",647016,1011377,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Senior Python Data Engineer Consultant,DataFlow Labs,"Mumbai, India",817214,1414578,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Data Engineer (SQL/Python),InsightWorks,"Pune, India",472623,716361,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Senior Junior Data Engineer (SQL/Python),InsightWorks,"Remote, India",425822,1132051,INR,"Entry-level role with Python, SQL, basic ETL Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Junior Data Engineer (SQL/Python) Analyst,InsightWorks Technologies,"Bangalore, India",421281,812080,INR,"Entry-level role with Python, SQL, basic ETL Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-003,2025-12-02
Lead Data Engineer (Python/Spark) Analyst,TechOrbit Analytics,"Pune, India",668046,1053551,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Associate Data Engineer (Python/Spark) Consultant,TechOrbit Analytics Technologies,"Delhi, India",793009,1372085,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Lead Python Data Engineer,DataFlow Labs,"Bangalore, India",950675,1360335,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Data Engineer (SQL/Python),InsightWorks Technologies,"Pune, India",481252,743892,INR,"Entry-level role with Python, SQL, basic ETL Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Lead Data Engineer (Python/Spark),TechOrbit Analytics,"Hyderabad, Telangana, India",871517,1650702,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Python Data Engineer,DataFlow Labs Systems,"Chennai, India",902176,1548048,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Senior Data Engineer (Python/Spark),TechOrbit Analytics Labs,"Pune, India",797677,1174333,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-001,2025-12-04
Python Data Engineer Consultant,DataFlow Labs,"Delhi, India",1034823,1797082,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Data Engineer (Python/Spark) Developer,TechOrbit Analytics,"Hyderabad, Telangana, India",670654,1062975,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Junior Data Engineer (SQL/Python),InsightWorks Pvt Ltd,"Delhi, India",483191,765346,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Senior Junior Data Engineer (SQL/Python) Developer,InsightWorks Technologies,"Remote, India",530355,948514,INR,"Entry-level role with Python, SQL, basic ETL Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Associate Python Data Engineer Developer,DataFlow Labs Solutions,"Pune, India",750458,1053707,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Senior Data Engineer (Python/Spark) Consultant,TechOrbit Analytics,"Hyderabad, Telangana, India",954918,1234471,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Senior Junior Data Engineer (SQL/Python),InsightWorks,"Hyderabad, India",558975,868398,INR,"Entry-level role with Python, SQL, basic ETL Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-003,2025-12-02
Senior Data Engineer (Python/Spark) Consultant,TechOrbit Analytics,"Hyderabad, Telangana, India",953247,1281405,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Lead Python Data Engineer,DataFlow Labs,"Chennai, India",971767,1730933,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Data Engineer (Python/Spark),TechOrbit Analytics Labs,"Remote, India",679672,1262412,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Lead Python Data Engineer,DataFlow Labs,"Remote, India",964976,1685882,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Lead Python Data Engineer Consultant,DataFlow Labs,"Hyderabad, India",1047934,1487356,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Junior Junior Data Engineer (SQL/Python),InsightWorks,"Mumbai, India",557922,1026071,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Lead Python Data Engineer,DataFlow Labs,"Pune, India",753873,1320225,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Lead Python Data Engineer,DataFlow Labs Technologies,"Bengaluru, Karnataka, India",1072119,1243862,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Lead Junior Data Engineer (SQL/Python),InsightWorks,"Delhi, India",456809,949875,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Lead Junior Data Engineer (SQL/Python),InsightWorks,"Hyderabad, India",529729,1164844,INR,"Entry-level role with Python, SQL, basic ETL Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Junior Data Engineer (SQL/Python),InsightWorks,"Chennai, India",565900,1076395,INR,"Entry-level role with Python, SQL, basic ETL Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-003,2025-12-02
Python Data Engineer,DataFlow Labs,"Hyderabad, India",859792,1259387,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Experience with cloud platforms (AWS/Azure/GCP).",seed_csv,https://jobs.example.com/de-002,2025-12-03
Lead Data Engineer (Python/Spark) Specialist,TechOrbit Analytics,"Bangalore, India",848048,1345888,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Senior Junior Data Engineer (SQL/Python),InsightWorks Systems,"Remote, India",406861,1069828,INR,"Entry-level role with Python, SQL, basic ETL Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Associate Junior Data Engineer (SQL/Python),InsightWorks,"Remote, India",402556,530437,INR,"Entry-level role with Python, SQL, basic ETL",seed_csv,https://jobs.example.com/de-003,2025-12-02
Senior Data Engineer (Python/Spark),TechOrbit Analytics,"Hyderabad, Telangana, India",751987,1408412,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Senior Data Engineer (Python/Spark),TechOrbit Analytics,"Hyderabad, India",645984,957318,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Lead Data Engineer (Python/Spark),TechOrbit Analytics Pvt Ltd,"Hyderabad, Telangana, India",735822,1459053,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS Hands-on with Docker and CI/CD pipelines.",seed_csv,https://jobs.example.com/de-001,2025-12-04
Junior Data Engineer (SQL/Python),InsightWorks,"Hyderabad, India",590964,1316902,INR,"Entry-level role with Python, SQL, basic ETL Strong communication and stakeholder management skills.",seed_csv,https://jobs.example.com/de-003,2025-12-02
Principal Python Data Engineer,DataFlow Labs,"Hyderabad, India",1038174,1511623,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Exposure to big data tools like Spark/Hadoop is a plus.",seed_csv,https://jobs.example.com/de-002,2025-12-03
Associate Data Engineer (Python/Spark),TechOrbit Analytics,"Hyderabad, India",709290,957432,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Associate Python Data Engineer,DataFlow Labs,"Hyderabad, India",720712,1332059,INR,"Strong Python, Pandas, SQL, Airflow, AWS required",seed_csv,https://jobs.example.com/de-002,2025-12-03
Senior Data Engineer (Python/Spark) Specialist,TechOrbit Analytics,"Hyderabad, Telangana, India",774408,1502537,INR,"Looking for Data Engineer with Python, SQL, Spark, ETL, AWS",seed_csv,https://jobs.example.com/de-001,2025-12-04
Python Data Engineer,DataFlow Labs,"Chennai, India",896523,1542799,INR,"Strong Python, Pandas, SQL, Airflow, AWS required Comfortable working in Agile/Scrum environments.",seed_csv,https://jobs.example.com/de-002,2025-12-03
